"HOST PROTEIN","PATHOGEN PROTEIN","host_links","path_links","PATHOGEN NAME","TAXONOMY","PUBMED ID","GENE SYMBOL HOST","GENE SYMBOL PATHOGEN","HOST UNIPROT ENTRY","PATHOGEN UNIPROT ENTRY","SOURCE DATABASE","CONFIDENCE SCORE","INTERACTION Method","Status","Category"
"Q92574","Q5NF14","https://www.uniprot.org/uniprot/Q92574","https://www.uniprot.org/uniprot/Q5NF14","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","TSC1","FTT_1439c","TSC1_HUMAN","Q5NF14_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92574","Q5NID1","https://www.uniprot.org/uniprot/Q92574","https://www.uniprot.org/uniprot/Q5NID1","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","TSC1","rpoC","TSC1_HUMAN","RPOC_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92574","Q81JK1","https://www.uniprot.org/uniprot/Q92574","https://www.uniprot.org/uniprot/Q81JK1","Bacillus anthracis","1392","20711500","TSC1","dbpA","TSC1_HUMAN","Q81JK1_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92574","Q81L14","https://www.uniprot.org/uniprot/Q92574","https://www.uniprot.org/uniprot/Q81L14","Bacillus anthracis","1392","20711500","TSC1","thrS2","TSC1_HUMAN","Q81L14_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92574","Q81TY9","https://www.uniprot.org/uniprot/Q92574","https://www.uniprot.org/uniprot/Q81TY9","Bacillus anthracis","1392","20711500","TSC1","-","TSC1_HUMAN","Q81TY9_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92574","Q81WL8","https://www.uniprot.org/uniprot/Q92574","https://www.uniprot.org/uniprot/Q81WL8","Bacillus anthracis","1392","20711500","TSC1","polC","TSC1_HUMAN","Q81WL8_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92574","Q8CZT9","https://www.uniprot.org/uniprot/Q92574","https://www.uniprot.org/uniprot/Q8CZT9","Yersinia pestis","632","20711500","TSC1","hmwP2","TSC1_HUMAN","Q8CZT9_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92575","Q5NIJ3","https://www.uniprot.org/uniprot/Q92575","https://www.uniprot.org/uniprot/Q5NIJ3","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","UBXN4","sdhA","UBXN4_HUMAN","Q5NIJ3_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92583","P24766","https://www.uniprot.org/uniprot/Q92583","https://www.uniprot.org/uniprot/P24766","Vaccinia virus WR","10254","18208323","CCL17","A41L","CCL17_HUMAN","A41_VACCW","VirHostNet","0.33","surface plasmon resonance","reviewed","Virus"
"Q92585","P06428","https://www.uniprot.org/uniprot/Q92585","https://www.uniprot.org/uniprot/P06428","Human papillomavirus type 8","10579","22810586, 22810586","MAML1","E6","MAML1_HUMAN, MAML1_HUMAN","VE6_HPV08, VE6_HPV08","MINT, VirHostNet","0.46","anti tag coimmunoprecipitation, tandem affinity purification, anti tag coimmunoprecipitation, tandem affinity purification, anti tag coimmunoprecipitation, tandem affinity purification","reviewed","Virus"
"Q92585","P06930","https://www.uniprot.org/uniprot/Q92585","https://www.uniprot.org/uniprot/P06930","Human papillomavirus type 5","333923","22810586","MAML1","E6","MAML1_HUMAN","VE6_HPV05","MINT","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92597","NP_751927","https://www.uniprot.org/uniprot/Q92597","https://www.ncbi.nlm.nih.gov/protein/NP_751927","Hepatitis C virus genotype 1","41856","15607035","NDRG1","-","NDRG1_HUMAN","NP_751927","VirHostNet","0.33","two hybrid","reviewed","Virus"
"Q92597","P06463","https://www.uniprot.org/uniprot/Q92597","https://www.uniprot.org/uniprot/P06463","Human papillomavirus type 18","333761","22898364","NDRG1","E6","NDRG1_HUMAN","VE6_HPV18","VirHostNet","0.33","two hybrid","reviewed","Virus"
"Q92597","P06929","https://www.uniprot.org/uniprot/Q92597","https://www.uniprot.org/uniprot/P06929","Human papillomavirus type 1a","10583","22898364","NDRG1","E6","NDRG1_HUMAN","VE6_HPV1","VirHostNet","0.33","two hybrid","reviewed","Virus"
"Q92597","P24835","https://www.uniprot.org/uniprot/Q92597","https://www.uniprot.org/uniprot/P24835","Human papillomavirus type 39","10588","22898364","NDRG1","E6","NDRG1_HUMAN","VE6_HPV39","VirHostNet","0.33","two hybrid","reviewed","Virus"
"Q92597","P27958-PRO_0000037576","https://www.uniprot.org/uniprot/Q92597","https://www.uniprot.org/uniprot/P27958","Hepatitis C virus (isolate H)","11108","15607035","NDRG1","-","NDRG1_HUMAN","POLG_HCVH","HPIDB","0.37","two hybrid","reviewed","Virus"
"Q92597","Q72874","https://www.uniprot.org/uniprot/Q92597","https://www.uniprot.org/uniprot/Q72874","Human immunodeficiency virus 1","11676","15582665","NDRG1","pol","NDRG1_HUMAN","Q72874_9HIV1","VirHostNet","0.33","protease assay","reviewed","Virus"
"Q92597","Q81TM2","https://www.uniprot.org/uniprot/Q92597","https://www.uniprot.org/uniprot/Q81TM2","Bacillus anthracis","1392","20711500","NDRG1","-","NDRG1_HUMAN","Q81TM2_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92599","C5E524","https://www.uniprot.org/uniprot/Q92599","https://www.uniprot.org/uniprot/C5E524","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","39692","NS1","SEPT8_HUMAN","C5E524_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92599","P17367","https://www.uniprot.org/uniprot/Q92599","https://www.uniprot.org/uniprot/P17367","Vaccinia virus WR","10254","19637933","39692","C5L","SEPT8_HUMAN","C5_VACCW","VirHostNet","0.33","two hybrid","reviewed","Virus"
"Q92608","Q02840","https://www.uniprot.org/uniprot/Q92608","https://www.uniprot.org/uniprot/Q02840","Simian immunodeficiency virus","11723","14737186(identity)","DOCK2","nef","DOCK2_HUMAN","NEF_SIVG1","DIP","0","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92609","Q7CH40","https://www.uniprot.org/uniprot/Q92609","https://www.uniprot.org/uniprot/Q7CH40","Yersinia pestis","632","20711500","TBC1D5","grpE","TBCD5_HUMAN","GRPE_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92609","Q81KS3","https://www.uniprot.org/uniprot/Q92609","https://www.uniprot.org/uniprot/Q81KS3","Bacillus anthracis","1392","20711500","TBC1D5","acuB","TBCD5_HUMAN","Q81KS3_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92610","Q5NE94","https://www.uniprot.org/uniprot/Q92610","https://www.uniprot.org/uniprot/Q5NE94","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","ZNF592","pta","ZN592_HUMAN","Q5NE94_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92610","Q81MB8","https://www.uniprot.org/uniprot/Q92610","https://www.uniprot.org/uniprot/Q81MB8","Bacillus anthracis","1392","20711500","ZNF592","ribD","ZN592_HUMAN","Q81MB8_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92618","Q5NF37","https://www.uniprot.org/uniprot/Q92618","https://www.uniprot.org/uniprot/Q5NF37","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","ZNF516","proS","ZN516_HUMAN","SYP_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92621","B4URF7","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/B4URF7","Influenza A virus (A/Wilson-Smith/1933(H1N1))","381518","28169297","NUP205","PB2","NU205_HUMAN","B4URF7_I33A0","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","C5E519","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/C5E519","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","NUP205","M2","NU205_HUMAN","C5E519_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","C5E526","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/C5E526","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","NUP205","PB1","NU205_HUMAN","C5E526_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","C5E527","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/C5E527","Influenza A virus (A/New York/1682/2009(H1N1))","643960","28169297","NUP205","PB2","NU205_HUMAN","C5E527_9INFA","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","I6T1Z2","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/I6T1Z2","Influenza A virus (A/Aichi/2/1968(H3N2))","387139","28169297","NUP205","NS1","NU205_HUMAN","I6T1Z2_I68A0","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","O40955-PRO_0000240177","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/O40955","Rubella virus vaccine strain RA27/3","11044","22238231","NUP205","-","NU205_HUMAN","POLN_RUBVR","UniProt","0.35","pull down","reviewed","Virus"
"Q92621","P03431","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/P03431","Influenza A virus (A/Puerto Rico/8/1934(H1N1))","211044","28169297","NUP205","PB1","NU205_HUMAN","RDRP_I34A1","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","P04618","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/P04618","HIV-1 M:B_HXB2R","11706","25210169, 25210169(identity)","NUP205","rev","NU205_HUMAN, NU205_HUMAN","REV_HV1H2, REV_HV1H2","DIP","0.4","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","P06821","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/P06821","Influenza A virus (A/Puerto Rico/8/1934(H1N1))","211044","28169297","NUP205","M","NU205_HUMAN","M2_I34A1","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","P0C0U1","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/P0C0U1","Influenza A virus (A/Puerto Rico/8/1934(H1N1))","211044","28169297","NUP205","PB1","NU205_HUMAN","PB1F2_I34A1","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","P0DOE9","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/P0DOE9","Human respiratory syncytial virus A2","11259","22593156","NUP205","1C","NU205_HUMAN","NS1_HRSVA","IntAct","0.35","pull down","reviewed","Virus"
"Q92621","Q1K9H5","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/Q1K9H5","Influenza A virus (A/Wilson-Smith/1933(H1N1))","381518","28169297","NUP205","PB1","NU205_HUMAN","Q1K9H5_I33A0","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","Q20MH8","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/Q20MH8","Influenza A virus (A/Wilson-Smith/1933(H1N1))","381518","28169297","NUP205","M2","NU205_HUMAN","Q20MH8_I33A0","IntAct","0.35","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","Q2KRY9","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/Q2KRY9","Human adenovirus 5","28285","25210169(identity)","NUP205","E4","NU205_HUMAN","Q6VGT1_ADE05","DIP","0","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","Q6VGT1","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/Q6VGT1","Human adenovirus 5","28285","25210169","NUP205","E4","NU205_HUMAN","Q6VGT1_ADE05","DIP","0.5","anti tag coimmunoprecipitation, anti tag coimmunoprecipitation","reviewed","Virus"
"Q92621","Q77M19","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/Q77M19","Measles virus strain Schwarz","132487","21911578","NUP205","P","NU205_HUMAN","Q77M19_MEASW","IntAct","0.35","pull down","reviewed","Virus"
"Q92621","Q99152","https://www.uniprot.org/uniprot/Q92621","https://www.uniprot.org/uniprot/Q99152","Chicken anemia virus Cuxhaven-1/Germany","73475","25210169, 25210169(identity)","NUP205","VP3","NU205_HUMAN, NU205_HUMAN","VP3_CAVC1, VP3_CAVC1","DIP","0","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92629","B9UPF3","https://www.uniprot.org/uniprot/Q92629","https://www.uniprot.org/uniprot/B9UPF3","Human papillomavirus type 11","10580","22810586","SGCD","E5B","SGCD_HUMAN","B9UPF3_HPV11","VirHostNet","0.33","tandem affinity purification","reviewed","Virus"
"Q92629","P06461","https://www.uniprot.org/uniprot/Q92629","https://www.uniprot.org/uniprot/P06461","Human papillomavirus type 6b","10600","22810586, 22810586","SGCD","E5b","SGCD_HUMAN, SGCD_HUMAN","VE5B_HPV6B, VE5B_HPV6B","MINT, VirHostNet","0.35","tandem affinity purification, tandem affinity purification","reviewed","Virus"
"Q92629","P69901","https://www.uniprot.org/uniprot/Q92629","https://www.uniprot.org/uniprot/P69901","Human papillomavirus type 11","10580","22810586","SGCD","-","SGCD_HUMAN","VE5B_HPV11","MINT","0.35","tandem affinity purification","reviewed","Virus"
"Q92633","P06792","https://www.uniprot.org/uniprot/Q92633","https://www.uniprot.org/uniprot/P06792","Human papillomavirus type 18","333761","22810586, 22810586","LPAR1","E5","LPAR1_HUMAN, LPAR1_HUMAN","VE5_HPV18, VE5_HPV18","MINT, VirHostNet","0.33","tandem affinity purification, tandem affinity purification","reviewed","Virus"
"Q92643","P06927","https://www.uniprot.org/uniprot/Q92643","https://www.uniprot.org/uniprot/P06927","Human papillomavirus type 16","333760","22810586, 22810586","PIGK","E5","GPI8_HUMAN, GPI8_HUMAN","VE5_HPV16, VE5_HPV16","MINT, VirHostNet","0.35","tandem affinity purification, tandem affinity purification","reviewed","Virus"
"Q92673","Q5NEY3","https://www.uniprot.org/uniprot/Q92673","https://www.uniprot.org/uniprot/Q5NEY3","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","SORL1","galP2","SORL_HUMAN","Q5NEY3_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92673","Q8D014","https://www.uniprot.org/uniprot/Q92673","https://www.uniprot.org/uniprot/Q8D014","Yersinia pestis","632","20711500","SORL1","nrdB","SORL_HUMAN","Q8D014_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92688","Q05322","https://www.uniprot.org/uniprot/Q92688","https://www.uniprot.org/uniprot/Q05322","Ebola virus - Mayinga","128952","22810585","ANP32B","VP24","AN32B_HUMAN","VP24_EBOZM","IntAct","0.35","tandem affinity purification","reviewed","Virus"
"Q92688","Q81LU4","https://www.uniprot.org/uniprot/Q92688","https://www.uniprot.org/uniprot/Q81LU4","Bacillus anthracis","1392","20711500","ANP32B","dnaG","AN32B_HUMAN","Q81LU4_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92692","P03182","https://www.uniprot.org/uniprot/Q92692","https://www.uniprot.org/uniprot/P03182","Human herpesvirus 4 strain B95-8","10377","22810586","NECTIN2","BHRF1","NECT2_HUMAN","EAR_EBVB9","MINT","0.35","tandem affinity purification","reviewed","Virus"
"Q92692","P0C6Z1","https://www.uniprot.org/uniprot/Q92692","https://www.uniprot.org/uniprot/P0C6Z1","Epstein-barr virus strain ag876","82830","22810586","NECTIN2","BHRF1; HHV4tp2_gp07","NECT2_HUMAN","EAR_EBVA8","VirHostNet","0.33","tandem affinity purification","reviewed","Virus"
"Q92734","A0A218M2D5","https://www.uniprot.org/uniprot/Q92734","https://www.uniprot.org/uniprot/A0A218M2D5","Lymphocytic choriomeningitis virus (strain Armstrong)","11624","29261807","TFG","-","TFG_HUMAN","A0A218M2D5_LYCVA","VirHostNet","0.33","anti tag coimmunoprecipitation","reviewed","Virus"
"Q92734","P03206","https://www.uniprot.org/uniprot/Q92734","https://www.uniprot.org/uniprot/P03206","Human herpesvirus 4 strain B95-8","10377","22810586","TFG","BZLF1","TFG_HUMAN","BZLF1_EBVB9","MINT","0.37","two hybrid array","reviewed","Virus"
"Q92734","P12792","https://www.uniprot.org/uniprot/Q92734","https://www.uniprot.org/uniprot/P12792","Sandfly fever Sicilian virus","28292","22810585","TFG","NSS","TFG_HUMAN","NSS_SFSV","IntAct","0.35","tandem affinity purification","reviewed","Virus"
"Q92734","Q1HVG1","https://www.uniprot.org/uniprot/Q92734","https://www.uniprot.org/uniprot/Q1HVG1","Epstein-barr virus strain ag876","82830","22761553, 22810586","TFG","HHV4tp2_gp32","TFG_HUMAN, TFG_HUMAN","BZLF1_EBVA8, BZLF1_EBVA8","VirHostNet","0.41","two hybrid","reviewed","Virus"
"Q92734","Q8D1J9","https://www.uniprot.org/uniprot/Q92734","https://www.uniprot.org/uniprot/Q8D1J9","Yersinia pestis","632","20711500","TFG","uvrD","TFG_HUMAN","Q8D1J9_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92734","Q8JPQ9","https://www.uniprot.org/uniprot/Q92734","https://www.uniprot.org/uniprot/Q8JPQ9","La Crosse virus L78","796210","22810585","TFG","N","TFG_HUMAN","NSS_BUNL8","IntAct","0.35","tandem affinity purification","reviewed","Virus"
"Q92736","Q7CL31","https://www.uniprot.org/uniprot/Q92736","https://www.uniprot.org/uniprot/Q7CL31","Yersinia pestis","632","20711500","RYR2","YPO3606","RYR2_HUMAN","Q7CL31_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92736","Q81Z75","https://www.uniprot.org/uniprot/Q92736","https://www.uniprot.org/uniprot/Q81Z75","Bacillus anthracis","1392","20711500","RYR2","-","RYR2_HUMAN","Q81Z75_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92765","Q6KNA9","https://www.uniprot.org/uniprot/Q92765","https://www.uniprot.org/uniprot/Q6KNA9","Bacillus anthracis","1392","20711500","FRZB","metE","SFRP3_HUMAN","METE_BACAN","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92766","Q5NHZ8","https://www.uniprot.org/uniprot/Q92766","https://www.uniprot.org/uniprot/Q5NHZ8","Francisella tularensis subsp. tularensis SCHU S4","177416","20711500","RREB1","FTT_0295","RREB1_HUMAN","Q5NHZ8_FRATT","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92766","Q7CG07","https://www.uniprot.org/uniprot/Q92766","https://www.uniprot.org/uniprot/Q7CG07","Yersinia pestis","632","20711500","RREB1","YPO3978","RREB1_HUMAN","Q7CG07_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92766","Q7CGI0","https://www.uniprot.org/uniprot/Q92766","https://www.uniprot.org/uniprot/Q7CGI0","Yersinia pestis","632","20711500","RREB1","ftsP","RREB1_HUMAN","FTSP_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92766","Q7CIE5","https://www.uniprot.org/uniprot/Q92766","https://www.uniprot.org/uniprot/Q7CIE5","Yersinia pestis","632","20711500","RREB1","YPO2110","RREB1_HUMAN","Q7CIE5_YERPE","IntAct","0.37","two hybrid pooling approach","reviewed","Bacteria"
"Q92769","A0A288CFT1","https://www.uniprot.org/uniprot/Q92769","https://www.uniprot.org/uniprot/A0A288CFT1","Human immunodeficiency virus 1","11676","26679995","HDAC2","vpr","HDAC2_HUMAN","A0A288CFT1_HV1H2","BioGRID","0","Affinity Chromatography technology","reviewed","Virus"
"Q92769","A8E1C4","https://www.uniprot.org/uniprot/Q92769","https://www.uniprot.org/uniprot/A8E1C4","Murine cytomegalovirus (strain K181)","69156","22810585","HDAC2","M48","HDAC2_HUMAN","LTP_MUHVK","IntAct","0.35","tandem affinity purification","reviewed","Virus"
"Q92769","B4URF7","https://www.uniprot.org/uniprot/Q92769","https://www.uniprot.org/uniprot/B4URF7","Influenza A virus (A/Wilson-Smith/1933(H1N1))","381518","26651948","HDAC2","PB2","HDAC2_HUMAN","B4URF7_I33A0","VirHostNet","0.33","Affinity Chromatography technology","reviewed","Virus"
"Q92769","P03129","https://www.uniprot.org/uniprot/Q92769","https://www.uniprot.org/uniprot/P03129","Human papillomavirus type 16","333760","10228159, 10228159, 22761553","HDAC2","E7","HDAC2_HUMAN, HDAC2_HUMAN, HDAC2_HUMAN","VE7_HPV16, VE7_HPV16, VE7_HPV16","VirHostNet, MINT","0.34","gst pull down, pull down, two hybrid, gst pull down, pull down, two hybrid, gst pull down, pull down, two hybrid","reviewed","Virus"
"Q92769","P03428","https://www.uniprot.org/uniprot/Q92769","https://www.uniprot.org/uniprot/P03428","Influenza A virus (A/Puerto Rico/8/1934(H1N1))","211044","26789921","HDAC2","PB2","HDAC2_HUMAN","PB2_I34A1","VirHostNet","0.33","anti bait coimmunoprecipitation","reviewed","Virus"
"Q92769","P03433","https://www.uniprot.org/uniprot/Q92769","https://www.uniprot.org/uniprot/P03433","Influenza A virus (A/Puerto Rico/8/1934(H1N1))","211044","26789921","HDAC2","PA","HDAC2_HUMAN","PA_I34A1","VirHostNet","0.33","anti bait coimmunoprecipitation","reviewed","Virus"
"Q92769","P04296","https://www.uniprot.org/uniprot/Q92769","https://www.uniprot.org/uniprot/P04296","Herpes simplex virus (type 1 / strain 17), Human alphaherpesvirus 1","10299, 10298","15140983, 15140983, 15140983","HDAC2","DBP","HDAC2_HUMAN, HDAC2_HUMAN, HDAC2_HUMAN","DNBI_HHV11, DNBI_HHV11, DNBI_HHV11","MINT, VirHostNet, BioGRID","0.43","affinity chromatography technology, anti bait coimmunoprecipitation, fluorescence microscopy, coimmunoprecipitation, affinity chromatography technology, anti bait coimmunoprecipitation, fluorescence microscopy, coimmunoprecipitation, affinity chromatography technology, anti bait coimmunoprecipitation, fluorescence microscopy, coimmunoprecipitation, affinity chromatography technology, anti bait coimmunoprecipitation, fluorescence microscopy, coimmunoprecipitation","reviewed","Virus"
